Unnamed: 0,Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Female,Male,Unknown,Total
3947,Volkswagen,Touran,32.98557692,6.230769231,94.03846154,1528.807692,diesel,359,678,83,"1,120"
3948,Daimler,4,92.798,4.0,166.0,3980.0,petrol,115,920,54,"1,089"
3949,Mercedes,Vaneo,28.96891667,5.0,72.625,1707.125,petrol,385,636,65,"1,086"
3950,Opel,Zafira,35.27,6.0,112.0714286,1574.428571,petrol,300,671,95,"1,066"
3951,Suzuki,X-90,16.641,4.5,71.0,1590.0,petrol,656,349,60,"1,065"
3952,TVR,Griffith,71.187,5.0,239.0,4997.0,petrol,67,948,43,"1,058"
3953,Daimler,3.6,71.602,4.0,149.0,3590.0,petrol,100,884,30,"1,014"
3954,TVR,Tuscan,107.7,5.0,274.0,3800.5,petrol,60,927,26,"1,013"
3955,Lancia,Delta,29.043,5.851851852,105.0740741,1638.888889,petrol,96,889,27,"1,012"
3956,Volvo,XC70,58.46907407,6.444444444,148.5185185,2174.037037,diesel,160,780,69,"1,009"
3957,Ford,Fiesta,18.53214286,5.714285714,68.57142857,1166.142857,petrol,695180,620042,"50,604",1365826
3958,Ford,Escort,16.20874359,4.461538462,63.56410256,1650.205128,petrol,344765,700915,"36,055",1081735
3959,Ford,Mondeo,39.97375,1.75,130.25,1998.5,petrol,130545,551461,"20,920",702926
3960,Volkswagen,Golf,31.24215385,6.164835165,89.46153846,1537.406593,petrol,226261,354091,"33,723",614075
3961,Nissan,Micra,20.3776087,4.869565217,67.95652174,1279.695652,petrol,323686,207018,"25,211",555915
3962,Renault,Clio,22.1,5.615384615,75.57692308,1219.653846,petrol,314576,213815,"22,070",550461
3963,Rover,2000,17.182,5.0,74.0,1994.0,petrol,175449,341789,"19,120",536358
3964,Volkswagen,Polo,18.1925,5.074074074,60.96296296,1408.055556,petrol,246370,185207,"25,529",457106
3965,BMW,320i,47.84837037,6.444444444,126.1111111,1995.777778,petrol,108101,300860,"20,400",429361
3966,Ford,Focus,30.61932203,5.966101695,94.03389831,1497.169492,petrol,124755,241175,"11,332",377262
3967,Renault,Megane,26.4498867,5.408866995,87.31034483,1623.793103,petrol,139892,209379,"13,869",363140
3968,Peugeot,306,18.64264,4.84,67.0,1698.64,petrol,133082,215205,"14,344",362631
3969,Peugeot,106,12.35588235,4.647058824,53.88235294,1366.294118,petrol,194705,121935,"12,944",329584
3970,Honda,Civic,29.942625,4.5,106.225,1480.575,petrol,116222,179729,"15,205",311156
3971,Peugeot,206,20.03375,4.833333333,71.33333333,1631.5,petrol,174027,115360,"9,094",298481
3972,Ford,Sierra,18.2955625,4.875,70.25,1836.5,petrol,"44,606",197414,"6,408",248428
3973,Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,165918,"68,783","10,289",244990
3974,Toyota,Corolla,27.23911864,3.033898305,91.61016949,1677.949153,petrol,"76,669",124731,"11,238",212638
3975,Citroen,Saxo,12.32981818,4.818181818,53.81818182,1367.272727,petrol,113467,"90,466","6,189",210122
3976,Peugeot,205,13.11525,4.75,50.875,1430.75,petrol,"92,874",104785,"9,742",207401
3977,Renault,Laguna,34.02059211,5.552631579,99.0,1920.026316,diesel,"42,366",156990,"6,915",206271
3978,Nissan,Primera,26.51269565,4.02173913,93.58695652,1933.021739,petrol,"38,053",142409,"7,392",187854
3979,Peugeot,405,20.43008333,4.791666667,69.875,1773.0,petrol,"34,522",136766,"6,239",177527
3980,Peugeot,406,28.60820513,4.756410256,92.82051282,2043.820513,petrol,"27,865",136687,"6,117",170669
3981,Volkswagen,Passat,46.06451282,6.487179487,125.4358974,1835.846154,petrol,"27,674",118149,"7,533",153356
3982,BMW,535i,93.71425,8.0,225.0,2979.0,petrol,"20,487",121282,"6,512",148281
3983,Citroen,Xsara,22.36209302,4.88372093,72.58139535,1743.44186,petrol,"48,674","95,606","3,567",147847
3984,Toyota,Carina,17.44569231,4.692307692,68.26923077,1791.230769,petrol,"27,651",101654,"6,542",135847
3985,Honda,Accord,39.39984314,5.784313725,117.7058824,2151.647059,petrol,"24,420",104375,"6,815",135610
3986,Land-Rover,Discovery,107.4521429,8.0,182.5714286,2425.428571,diesel,"27,625",102104,"5,365",135094
3987,Nissan,Almera,22.78208333,4.916666667,81.66666667,1847.666667,petrol,"46,528","83,129","4,633",134290
3988,Mercedes,CLA,46.5274,7.04,131.6,1596.92,petrol,"27,008","98,413","7,411",132832
3989,Citroen,AX,10.83275,5.0,45.0,1242.0,petrol,"70,563","55,507","5,833",131903
3990,Ford,Orion,15.40377778,5.0,60.11111111,1593.111111,petrol,"31,575","86,596","3,746",121917
3991,Citroen,ZX,16.05676923,4.923076923,67.0,1703.153846,petrol,"40,640","74,603","5,474",120717
3992,Citroen,Xantia,24.84390244,4.756097561,84.92682927,1982.756098,petrol,"20,930","88,989","4,036",113955
3993,Mazda,323,17.34364706,4.745098039,70.92156863,1683.607843,petrol,"43,648","63,201","5,095",111944
3994,Audi,A4,57.92693548,6.161290323,149.7096774,2283.112903,petrol,"20,330","81,043","5,134",106507
3995,Toyota,Yaris,20.7206,3.52,74.4,1397.8,petrol,"53,360","39,190","8,183",100733
3996,Renault,19,16.29053333,4.8,57.86666667,1645.133333,petrol,"27,988","58,380","3,660","90,028"
3997,Volvo,440,20.27896296,4.111111111,72.85185185,1832.888889,petrol,"24,952","59,078","4,039","88,069"
3998,Ford,Granada,18.84548718,4.076923077,87.07692308,2326.358974,petrol,"11,810","73,774","2,141","87,725"
3999,Mercedes,E,78.07322727,7.672727273,192.4,2598.818182,petrol,"12,151","66,289","4,835","83,275"
4000,Land-Rover,Freelander,43.86363077,5.292307692,105.1692308,2083.523077,diesel,"27,844","49,664","3,995","81,503"
4001,Peugeot,309,14.350125,4.875,59.5,1642.875,petrol,"25,496","52,084","3,065","80,645"
4002,Hyundai,Accent,14.293,4.6,75.4,1479.0,petrol,"30,291","41,777","2,641","74,709"
4003,Seat,Ibiza,19.93814035,5.649122807,76.31578947,1205.192982,petrol,"32,657","36,889","3,043","72,589"
4004,Fiat,Brava,17.22277778,4.888888889,70.0,1615.333333,petrol,"25,578","41,991","2,677","70,246"
4005,Skoda,Felicia,11.370625,5.0,48.0,1518.0,petrol,"24,861","42,248","2,795","69,904"
4006,Toyota,Avensis,37.31523077,4.323076923,103.6769231,1873.261538,petrol,"12,561","53,446","3,182","69,189"
4007,Fiat,Uno,11.28285714,4.285714286,49.28571429,1337.714286,petrol,"31,119","32,840","3,124","67,083"
4008,Suzuki,Vitara,26.803,5.428571429,85.71428571,1310.0,petrol,"28,063","34,298","3,537","65,898"
4009,Mazda,626,20.7195,4.71875,81.375,1950.90625,petrol,"12,884","49,636","2,619","65,139"
4010,Audi,80,27.09825,4.666666667,91.75,2247.333333,petrol,"12,408","48,383","2,486","63,277"
4011,Ford,Galaxy,53.78571429,6.0,124.8571429,1855.0,diesel,"17,269","42,557","2,830","62,656"
4012,Nissan,Bluebird,14.4382,4.9,64.2,1891.7,petrol,"12,949","45,682","2,095","60,726"
4013,Toyota,RAV4,43.54851613,1.35483871,137.7741935,2261.193548,petrol,"26,585","26,442","3,769","56,796"
4014,Jaguar,XJ,137.5695455,8.0,223.5454545,2813.0,petrol,"5,289","48,611","2,031","55,931"
4015,Saab,900,37.00904545,4.590909091,114.6818182,2208.090909,petrol,"12,991","38,980","3,558","55,529"
4016,Mazda,MX-5,37.46857143,5.857142857,103.4285714,1718.571429,petrol,"25,194","25,157","3,577","53,928"
4017,Mercedes,190,36.64326667,4.466666667,88.73333333,2284.133333,petrol,"9,812","38,131","2,435","50,378"
4018,Mercedes,A,31.1045119,4.547619048,93.01190476,1699.119048,petrol,"23,990","23,083","2,968","50,041"
4019,Ford,Puma,30.3775,6.3125,94.0625,935.625,petrol,"26,270","19,872","2,438","48,580"
4020,Skoda,Fabia,19.00794118,5.205882353,66.97058824,1292.352941,petrol,"18,375","27,709","2,292","48,376"
4021,Peugeot,307,27.46483636,4.872727273,86.45454545,1723.0,petrol,"16,689","29,086","1,189","46,964"
4022,Toyota,Celica,31.5255,5.166666667,109.6666667,1861.833333,petrol,"12,469","31,077","2,286","45,832"
4023,Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"7,307","36,627","1,771","45,705"
4024,Volvo,S40,35.28132353,5.176470588,113.3529412,2106.5,petrol,"9,901","32,612","2,743","45,256"
4025,Renault,Espace,59.0,7.0,166.0,1798.0,petrol,"11,028","30,840","2,204","44,072"
4026,Fiat,Cinquecento,7.712,5.0,29.0,899.0,petrol,"26,917","14,757","2,195","43,869"
4027,Volvo,V40,35.81481651,6.293577982,117.4311927,1921.46789,petrol,"11,658","28,955","3,105","43,718"
4028,Saab,9000,41.616,4.6,125.36,2336.52,petrol,"7,050","34,244","2,190","43,484"
4029,Volvo,940,30.236875,4.5,110.0,2316.0,petrol,"8,133","32,620","2,095","42,848"
4030,Volvo,V70,50.96109091,6.181818182,135.2909091,1971.163636,diesel,"7,222","32,090","3,421","42,733"
4031,Suzuki,Swift,19.08518182,3.727272727,68.90909091,1180.545455,petrol,"19,953","18,796","2,574","41,323"
4032,Rover,45,23.322,3.75,84.2,1853.9,petrol,"8,197","32,010","1,064","41,271"
4033,Daewoo,Lanos,13.24516667,4.833333333,66.66666667,1506.5,petrol,"16,466","21,880","1,742","40,088"
4034,Volvo,850,36.38445588,4.5,125.7058824,2294.764706,petrol,"7,184","30,713","2,052","39,949"
4035,Rover,75,39.35238095,5.0,98.04761905,1928.714286,petrol,"4,795","32,282","1,313","38,390"
4036,Audi,A6,82.06090909,7.727272727,199.7272727,2790.454545,diesel,"5,486","30,607","1,986","38,079"
4037,Audi,A3,36.21929825,6.473684211,94.33333333,1424.666667,petrol,"14,118","21,277","2,526","37,921"
4038,Fiat,Bravo,22.455,6.0,92.30769231,1466.307692,petrol,"15,167","21,230","1,479","37,876"
4039,Fiat,Tipo,23.585,5.8125,80.8125,1446.125,diesel,"14,173","21,974","1,709","37,856"
4040,Rover,Mini,7.92,4.0,33.33333333,868.3333333,petrol,"20,226","15,870","1,584","37,680"
4041,Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,"23,672","12,264","1,557","37,493"
4042,Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,"10,621","24,490","1,642","36,753"
4043,Volkswagen,Beetle,33.25025,6.166666667,112.75,1475.0,petrol,"17,289","15,193","1,966","34,448"
4044,Renault,21,20.35378947,4.789473684,67.68421053,1996.684211,petrol,"6,999","24,515","1,267","32,781"
4045,Skoda,Octavia,30.65053846,6.346153846,95.0,1136.692308,petrol,"5,444","25,715","1,287","32,446"
4046,Saab,9-3X,49.28583333,6.0,145.0,1963.666667,petrol,"7,989","21,850","2,221","32,060"
4047,Toyota,Starlet,11.389,4.142857143,53.0,1308.285714,petrol,"18,857","11,369","1,493","31,719"
4048,Subaru,Impreza,30.5976,1.8,97.6,1757.6,petrol,"6,192","23,953","1,562","31,707"
4049,Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,"7,136","22,765","1,182","31,083"
4050,Skoda,Favorit,7.863333333,5.0,44.0,1289.0,petrol,"10,065","19,688","1,144","30,897"
4051,Hyundai,Lantra,16.4455,4.666666667,78.0,1741.0,petrol,"8,392","20,036",997,"29,425"
4052,Daewoo,Nexia,12.47666667,4.666666667,58.66666667,1498.0,petrol,"10,923","16,959","1,142","29,024"
4053,Mercedes,300,62.39565385,4.384615385,135.5,2972.307692,petrol,"5,010","22,135","1,367","28,512"
4054,BMW,740i,115.533,8.0,250.0,2998.0,petrol,"2,617","24,045","1,198","27,860"
4055,Fiat,Panda,10.42388889,5.0,52.44444444,1095.777778,petrol,"13,344","12,866","1,293","27,503"
4056,Mitsubishi,Colt,17.03876744,5.302325581,73.48837209,1374.046512,petrol,"12,979","12,086","1,274","26,339"
4057,Ford,Scorpio,30.86290909,4.454545455,105.5454545,2458.909091,petrol,"3,349","21,914",802,"26,065"
4058,Mini,Cooper,31.38814286,6.714285714,111.0,1711.571429,petrol,"11,027","13,195","1,691","25,913"
4059,Fiat,Marea,20.1241875,4.875,79.875,1836.875,petrol,"5,841","17,865",857,"24,563"
4060,Toyota,Previa,43.08,4.666666667,105.0,2239.666667,petrol,"6,590","15,817","1,433","23,840"
4061,Honda,Prelude,27.78966667,4.666666667,110.6666667,2050.333333,petrol,"6,227","16,102","1,139","23,468"
4062,Volvo,460,20.49710714,4.142857143,72.42857143,1824.428571,petrol,"5,781","16,022","1,003","22,806"
4063,Mercedes,CLK,72.79589474,6.210526316,166.3157895,3041.0,petrol,"5,684","15,856","1,153","22,693"
4064,Volkswagen,Sharan,45.6995,6.0,114.0,1854.2,diesel,"5,848","14,968","1,469","22,285"
4065,Volkswagen,Bora,25.39952941,4.647058824,78.85294118,1891.588235,petrol,"4,942","16,266",948,"22,156"
4066,Jaguar,S-Type,66.58842105,5.736842105,172.3157895,2934.631579,petrol,"2,526","18,443",890,"21,859"
4067,Saab,09-May,52.95719388,5.653061224,146.122449,2031.469388,petrol,"2,628","17,547","1,299","21,474"
4068,Subaru,Legacy,37.52210345,3.896551724,107.3793103,2084.37931,petrol,"4,919","14,601","1,390","20,910"
4069,Alfa-Romeo,156,32.898125,5.333333333,116.2916667,2081.375,petrol,"3,623","16,172",876,"20,671"
4070,Nissan,Terrano,37.01736842,4.736842105,97.57894737,2697.368421,diesel,"5,338","14,574",706,"20,618"
4071,Mitsubishi,Galant,25.08266667,4.533333333,93.6,2127.333333,petrol,"3,594","16,018",724,"20,336"
4072,Honda,Concerto,16.67175,4.5,74.0,1541.5,petrol,"6,483","12,868",978,"20,329"
4073,Suzuki,Wagon,9.8628,5.0,50.0,1090.4,petrol,"8,232","10,643","1,373","20,248"
4074,Audi,100,37.32636,4.76,101.12,2349.08,petrol,"3,316","16,050",840,"20,206"
4075,Audi,TT,64.59222222,6.777777778,178.5555556,2011.555556,petrol,"5,094","13,681","1,261","20,036"
4076,Volkswagen,Lupo,13.88308333,4.75,47.75,1373.75,petrol,"12,550","6,418","1,039","20,007"
4077,Kia,Pride,9.358333333,4.333333333,47.0,1324.0,petrol,"10,209","8,582",871,"19,662"
4078,BMW,Z3,39.7374,4.6,115.0,2234.4,petrol,"7,737","10,358","1,295","19,390"
4079,Mercedes,ML,77.41666667,7.0,188.3333333,2876.0,diesel,"4,917","12,754",921,"18,592"
4080,Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"2,228","15,836",484,"18,548"
4081,Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"5,797","11,598",985,"18,380"
4082,Seat,Toledo,20.37,5.642857143,74.21428571,1324.357143,petrol,"3,644","13,734",593,"17,971"
4083,Mercedes,SLK,61.86283333,6.833333333,184.1666667,2748.333333,petrol,"7,688","8,845","1,337","17,870"
4084,Porsche,911,158.7922667,7.466666667,293.5333333,3005.4,petrol,"1,410","14,859",683,"16,952"
4085,Seat,Leon,32.93965169,6.348314607,114.8202247,1615.370787,petrol,"4,342","11,593",707,"16,642"
4086,Volkswagen,Jetta,31.30566667,6.259259259,96.92592593,1587.222222,petrol,"4,027","11,808",651,"16,486"
4087,Jaguar,XE,65.56875,8.0,167.25,1998.0,petrol,"2,567","13,165",587,"16,319"
4088,Toyota,Camry,30.0062,3.2,115.4666667,2245.6,petrol,"2,654","12,576",750,"15,980"
4089,Ford,Maverick,29.151,5.0,89.0,2526.5,petrol,"3,996","10,838",555,"15,389"
4090,Chrysler,Neon,19.71783333,4.0,98.0,1995.0,petrol,"4,260","10,397",610,"15,267"
4091,Nissan,Serena,22.95383333,5.0,67.33333333,1908.166667,petrol,"4,344","10,006",649,"14,999"
4092,MG,ZR,21.02333333,5.0,92.33333333,1729.333333,petrol,"4,866","9,363",406,"14,635"
4093,Citroen,Berlingo,27.4386,6.34,85.28,1452.0,diesel,"4,339","9,732",394,"14,465"
4094,Daewoo,Espero,16.80266667,4.5,71.0,1764.0,petrol,"3,037","10,946",456,"14,439"
4095,Citroen,C5,34.9090566,5.603773585,104.2264151,1805.924528,diesel,"1,842","11,936",427,"14,205"
4096,Ford,Probe,24.84,5.0,102.0,2244.0,petrol,"3,018","10,172",447,"13,637"
4097,Suzuki,Baleno,17.587,4.083333333,73.08333333,1363.5,petrol,"4,727","8,356",519,"13,602"
4098,Suzuki,Jimny,25.94322222,4.777777778,67.0,1372.666667,petrol,"6,677","5,412","1,196","13,285"
4099,Mercedes,Sprinter,43.06842105,6.254385965,104.2017544,2222.710526,diesel,"1,129","11,355",798,"13,282"
4100,Mini,One,24.09525,6.25,68.75,1498.25,petrol,"7,239","5,017",938,"13,194"
4101,Porsche,Boxster,83.50125,6.5,213.5,3071.0,petrol,"2,241","9,960",768,"12,969"
4102,Chrysler,Voyager,39.70773684,4.842105263,117.5789474,2719.842105,diesel,"3,517","8,659",593,"12,769"
4103,Seat,Alhambra,49.82277778,6.0,115.8333333,1746.944444,petrol,"3,145","8,575",751,"12,471"
4104,Citroen,C3,22.90364865,5.405405405,75.64864865,1364.0,petrol,"5,978","6,217",241,"12,436"
4105,Seat,Arosa,13.70454545,4.818181818,47.45454545,1384.0,petrol,"7,049","4,676",544,"12,269"
4106,Honda,HR-V,32.723,3.6,96.0,1498.0,petrol,"5,143","6,531",552,"12,226"
4107,Seat,Cordoba,17.31241935,4.967741935,66.35483871,1655.741935,petrol,"3,776","7,975",471,"12,222"
4108,Jaguar,XK,145.6466667,6.0,283.0,5000.0,petrol,"1,530","9,754",524,"11,808"
4109,Fiat,Tempra,17.91985714,4.19047619,64.47619048,1759.190476,petrol,"2,851","8,484",422,"11,757"
4110,Honda,Jazz,26.3525,0.0,80.0,1498.0,petrol,"5,563","5,781",379,"11,723"
4111,Volkswagen,Scirocco,33.70615385,6.153846154,120.1538462,1750.615385,petrol,"2,505","8,542",392,"11,439"
4112,Ford,Cougar,32.11766667,4.666666667,115.3333333,2362.0,petrol,"2,546","8,421",381,"11,348"
4113,Daewoo,Leganza,23.245,4.5,98.0,1998.0,petrol,"1,867","8,343",349,"10,559"
4114,Citroen,XM,36.35965,4.55,110.5,2345.1,petrol,"1,286","8,393",360,"10,039"
4115,Mazda,MX-3,22.127,5.0,83.0,1721.5,petrol,"4,285","5,085",496,"9,866"
4116,Volkswagen,Vento,18.16715385,4.692307692,70.30769231,1932.153846,petrol,"2,309","7,064",424,"9,797"
4117,BMW,M3,135.1055,6.5,309.0,3999.0,petrol,944,"8,484",327,"9,755"
4118,Ford,Capri,11.7129,4.0,69.0,1864.8,petrol,"1,404","8,078",186,"9,668"
4119,Suzuki,Alto,9.5628,4.6,50.0,996.0,petrol,"5,331","3,577",567,"9,475"
4120,Nissan,Prairie,21.407,4.5,72.0,1974.0,petrol,"2,615","6,456",397,"9,468"
4121,Alfa-Romeo,147,25.3433871,5.193548387,95.09677419,1802.774194,petrol,"3,062","5,774",441,"9,277"
4122,BMW,X5,113.2693333,8.0,246.3333333,2994.666667,diesel,"1,999","6,758",381,"9,138"
4123,Audi,Coupe,35.86943902,5.585365854,117.0243902,1980.634146,petrol,"1,303","7,518",310,"9,131"
4124,Subaru,Justy,11.745,5.0,51.0,998.0,petrol,"4,376","3,956",613,"8,945"
4125,Renault,25,22.35277778,4.222222222,80.92592593,1977.259259,petrol,"1,421","7,138",278,"8,837"
4126,Mazda,121,13.191,5.0,51.33333333,1431.333333,petrol,"4,868","3,417",430,"8,715"
4127,Renault,Safrane,31.79107143,4.571428571,104.1428571,2211.071429,petrol,"1,220","7,022",365,"8,607"
4128,Kia,Sportage,43.97,6.6,115.3,1634.2,diesel,"3,038","5,246",317,"8,601"
4129,Subaru,Forester,51.646,0.0,110.0,1995.0,petrol,"2,164","5,717",656,"8,537"
4130,Renault,Kangoo,18.76848837,4.860465116,67.02325581,1391.023256,diesel,"3,226","4,933",342,"8,501"
4131,Volvo,S80,50.94,6.266666667,138.2833333,1986.766667,diesel,761,"7,134",561,"8,456"
4132,Mazda,Demio,14.7754,4.8,51.4,1428.4,petrol,"3,913","4,182",330,"8,425"
4133,Audi,A2,23.0525,5.0,55.0,1406.0,petrol,"3,455","4,363",522,"8,340"
4134,Fiat,Multipla,25.2075,5.0,80.5,1753.0,petrol,"2,744","5,040",370,"8,154"
4135,Volvo,960,40.7645,4.333333333,133.3333333,2634.222222,petrol,"1,223","6,335",373,"7,931"
4136,Mazda,Xedos,28.9602,4.4,100.8,1936.6,petrol,"1,475","6,100",343,"7,918"
4137,Chrysler,PT,29.88478947,4.736842105,109.1052632,2238.631579,petrol,"2,635","4,851",377,"7,863"
4138,Renault,11,11.63114286,4.428571429,47.14285714,1477.0,petrol,"2,464","4,939",291,"7,694"
4139,Mitsubishi,Lancer,23.01661538,4.730769231,90.88461538,1709.538462,petrol,"2,298","5,034",326,"7,658"
4140,Toyota,Picnic,25.29875,4.5,94.0,1998.0,petrol,"2,332","4,828",470,"7,630"
4141,Toyota,Supra,81.295,8.0,250.0,2998.0,petrol,904,"6,414",231,"7,549"
4142,Suzuki,Ignis,19.45142857,3.571428571,61.0,1197.0,petrol,"3,068","3,571",710,"7,349"
4143,Mercedes,SLS,264.675,7.0,420.0,6208.0,petrol,"1,591","5,405",340,"7,336"
4144,Peugeot,806,29.57028571,5.0,84.0,1997.142857,diesel,"1,846","5,133",335,"7,314"
4145,Porsche,944,59.4905,5.0,137.5,2734.5,petrol,"1,024","6,006",278,"7,308"
4146,Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,"1,051","5,891",280,"7,222"
4147,Lada,Samara,10.9158,5.0,49.8,1372.4,petrol,"1,778","5,242",194,"7,214"
4148,Hyundai,Pony,10.32442857,4.142857143,54.35714286,1463.857143,petrol,"2,657","4,126",284,"7,067"
4149,Kia,Shuma,15.16166667,4.666666667,75.0,1594.0,petrol,"1,795","4,941",225,"6,961"
4150,Lotus,Elise,53.792,6.0,134.3333333,1730.0,petrol,689,"5,958",290,"6,937"
4151,MG,ZS,30.99,0.0,105.0,335.0,automatic,"1,274","5,471",180,"6,925"
4152,Hyundai,Sonata,31.7425,4.833333333,119.6666667,2116.0,petrol,"1,226","5,449",239,"6,914"
4153,Kia,Mentor,14.76166667,4.666666667,75.0,1594.0,petrol,"2,117","4,521",213,"6,851"
4154,Fiat,Stilo,22.77681818,5.272727273,92.36363636,1837.363636,petrol,"1,951","4,448",154,"6,553"
4155,Suzuki,SJ,8.4656,4.6,41.4,1182.4,petrol,"1,796","4,450",254,"6,500"
4156,Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"2,022","4,194",266,"6,482"
4157,Volvo,S60,52.085,8.0,223.8333333,1969.0,petrol,726,"5,037",634,"6,397"
4158,Fiat,Ulysse,36.70125,4.875,91.75,2019.75,petrol,"1,733","4,385",272,"6,390"
4159,MG,TF,32.09,4.0,98.2,1754.4,petrol,"2,786","3,152",305,"6,243"
4160,Volvo,S70,36.90769355,4.5,126.1451613,2344.0,petrol,732,"5,198",305,"6,235"
4161,Alfa-Romeo,146,18.19842857,5.0,87.71428571,1696.428571,petrol,"1,503","4,155",290,"5,948"
4162,Kia,Rio,22.95871429,6.285714286,80.0,998.0,petrol,"1,935","3,791",220,"5,946"
4163,Daihatsu,Terios,26.19775,4.625,77.0,1495.0,petrol,"2,757","2,939",247,"5,943"
4164,Audi,90,28.379,4.6,91.6,2181.2,petrol,958,"4,566",186,"5,710"
4165,Mazda,Premacy,23.22409091,4.909090909,82.0,1938.0,petrol,"1,724","3,608",207,"5,539"
4166,Ford,Explorer,76.71,0.0,336.0,0.0,petrol,"1,154","4,187",196,"5,537"
4167,Nissan,Patrol,38.48247059,4.882352941,90.94117647,2953.588235,diesel,870,"4,446",183,"5,499"
4168,Volvo,C70,52.19640625,5.3125,126.5,2323.9375,petrol,"1,072","3,915",429,"5,416"
4169,Nissan,Maxima,34.10357143,4.571428571,121.8571429,2555.285714,petrol,718,"4,329",214,"5,261"
4170,Audi,Cabriolet,43.9745,4.5,98.0,2309.0,petrol,"1,844","3,135",269,"5,248"
4171,Honda,Integra,17.5296,4.6,78.4,1549.8,petrol,"1,320","3,639",234,"5,193"
4172,Peugeot,505,20.65665217,4.956521739,67.0,2234.26087,petrol,"1,113","3,734",269,"5,116"
4173,Nissan,X-Trail,47.361875,3.75,113.375,1774.8125,diesel,"1,143","3,715",166,"5,024"
4174,Daihatsu,Sirion,14.333375,4.5625,59.875,1183.25,petrol,"2,516","2,174",210,"4,900"
4175,Seat,Marbella,6.494,5.0,30.0,903.0,petrol,"2,390","2,016",190,"4,596"
4176,Honda,Legend,69.397,5.0,173.0,3358.666667,petrol,548,"3,786",213,"4,547"
4177,Peugeot,605,35.25972727,4.727272727,104.6363636,2367.181818,petrol,605,"3,612",187,"4,404"
